body,title,url 
 Toggle navigation  SuscripcionesEl Universal ImpresoEl Universal QuerétaroEl Universal Digital                      >         ,,https://www.clubeluniversal.mx/content/suscripciones
"NEIVA.– Un padre castigó brutalmente a su hija mayor con un machete por haber golpeado a su hermana menor, quien supuestamente no la habría ayudado en el quehacer de la casa.
El hombre escapó y estuvo prófugo de la justicia por cerca de un año, hasta que recientemente fue capturado por la policía.
La joven de 18 años presentó varias lesiones y acudió a denunciar a su padre Marco Fidel Suárez Tovar. Según la versión de la muchacha, ésta regañó a su hermana de 12 años de una forma violenta, lo que generó el enojo de su progenitor.
Marco Suárez deberá cumplir una condena de un año y 9 meses por el delito de lesiones.
",,https://www.elgrafico.mx/viral/golpea-su-hermana-menor-por-no-ayudarle-al-quehacer-y-su-papa-la-castiga-machetazos
"
[email protected]
En medio de rumores sobre su posible bancarrota, la compañía de ropa y accesorios Forever 21 ahora ha sido demandada por la cantante estadounidense Ariana Grande tras el supuesto uso de imágenes con una modelo que se asemejan a la estrella del pop, pero ¿quién es ésta compañía y qué está pasando a su alrededor?
Forever 21 es una empresa que tiene más de 30 años de existencia y hasta hace poco tenía la meta de convertirse en una compañía de 8 billones de dólares. En 2017, la firma quería inaugurar 600 tiendas durante los siguientes tres años y presumía del rápido avance en su expansión.
El corporativo de origen estadounidense es el quinto retailer (vendedor de productos al detalle) más grande en Estados Unidos, de acuerdo con sus propios datos.
La semana pasada, medios de comunicación comenzaron a difundir la versión de que la empresa californiana se preparaba para declararse en bancarrota, después de una disminución de su flujo de efectivo por las nulas opciones para acceder a un préstamo.
Aunque todavía no hay certeza sobre el rumbo de Forever 21, la declaración de quiebra podría desencadenar problemas para el sector minorista en Estados Unidos, además de estar envuelta en una latente reestructura para afrontar su nuevo escenario financiero.
Ahora demandada
Tras los rumores de quiebra, se difundió esta semana que Ariana Grande presentó una querella legal el pasado lunes 2 de septiembre, donde argumentó que un video de Instagram de Forever 21 muestra a una modelo con el peinado y la indumentaria similar a la utilizada por la estrella norteamericana.
De acuerdo con medios como EFE y BuzzFeed, el equipo de la cantante asegura que Forever 21 lanzó una campaña de promoción no autorizada utilizando las fotos de la artista y que sugirió de manera falsa su participación mediante una modelo parecida a la cantante.
Cerca de 30 imágenes que muestran a la cantante y la letra de una de sus canciones habrían sido usadas por Forever 21.
En un comunicado, un portavoz de Forever 21 señaló que su empresa ""no comenta sobre litigios pendientes, como política de la compañía"".
Forever 21 ahora no solo batalla con su situación financiera, sino con un tema de reputación con una de las cantante más reconocidas en el medio artístico a escala global.
 Foto: Reuters
afcl
",Cerca de la quiebra y demandada por Ariana Grande: ¿mala racha para Forever 21?,https://www.eluniversal.com.mx/cartera/negocios/cerca-de-la-quiebra-y-demandada-por-ariana-grande-mala-racha-para-forever-21
"Los libros de texto gratuito ya llegaron al 100% para preescolar, primaria y secundaria; sin embargo, siguen pendientes ejemplares para telesecundarias; para educación especial no hay llegado ninguno.
Esto lo informó Enrique de Echávarri Lary, coordinador general de la Unidad de Servicios para la Educación Básica en el Estado de Querétaro (USEBEQ), quien mencionó que siguen a la espera de la confirmación de la federación para saber cuándo llegarán.
Explicó que en el caso de educación especial tienen dos variantes, un libro de macrotexto que está dirigido para débiles visuales y que requieren de texto ampliado, y los libros de braille para quienes no ven.
Se requieren 928 macrotipo y 519 de braille, además de una parte de telesecundaria que deberá ser repartida en los siguientes días; Enrique de Echávarri dijo que, por ahora, no hay un balance de cuánto se ha gastado en la logística.
Recordó que en años anteriores se repartieron los libros en una “sola vuelta” en donde el personal de USEBEQ dejó todos los libros de todos los grados en las escuelas de una región; sin embargo, con la llegada escalonada se han hecho varios viajes, lo que incrementó el costo de logística.
Reconoció que en este año se dieron situaciones que modificaron el esquema habitual para la entrega y distribución de los libros, entre ellos el cambio de gobierno a nivel federal, y una licitación fallida que retrasó la logística.
Además del cambio de contenidos en el caso de los libros de telesecundaria, que fueron actualizados, y en el libro de quinto grado de primaria.
“Todas las transiciones traen consigo un poquito de problemas creo yo; el avance está a 94.75%”, señaló Echávarri Lary.
",Llegada de libros de texto está al 100%: USEBEQ,https://www.eluniversalqueretaro.mx/portada/llegada-de-libros-de-texto-esta-al-100-usebeq
"
La Secretaría de Seguridad y Protección Ciudadana (SSPC) informó que la Guardia Nacional está lista para debutar este 16 de septiembre en el desfile militar conmemorativo de los 209 años de la Independencia de México.
Los integrantes del cuerpo de seguridad marcharán en una columna integrada por 13 mil elementos de distintas instituciones. Su trayecto iniciará en el Zócalo capitalino y culminará en el Auditorio Nacional, por lo que tendrá que recorrer el Eje Central Lázaro Cárdenas y Paseo de la Reforma.
La Guardia Nacional encabezará el desfile militar, solo por detrás de la Banda de Guerra que coordinará con su ritmo el desplazamiento de los participantes.
Al desfile también se sumarán 414 vehículos motorizados, entre los que están vehículos blindados, motocicletas, tractores de artillería, tractocamiones quinta rueda con camas bajas, ambulancias, puestos de mando, camionetas equipadas con rayos X y gamma, cocinas comunitarias, purificadora de agua y el agrupamiento montado, entre otros.
",Todo listo para el debut de la Guardia Nacional en el desfile militar,http://www.eluniversal.com.mx/nacion/todo-listo-para-el-debut-de-la-guardia-nacional-en-el-desfile-militar
"
A partir de las 22:00 horas de este sábado, la Subsecretaría de Control de Tránsito de la Secretaría de Seguridad Ciudadana (SSC), iniciará los cortes viales en el primer cuadro de la ciudad que estarán presentes durante todo el 15 de septiembre y hasta que finalice el desfile por la celebración de la Independencia del día 16. 
Con respecto a la realización del desfile de las fuerzas Armadas, el secretario de Seguridad, Jesús Orta, refirió que conforme se vaya moviendo, los cortes viales se irán desmontando para comenzar a dar flujo vehicular. El desfile espera que termine a las 17:00 horas del lunes.
En su análisis de riesgo, la SSC no tiene algún foco rojo que haga que el operativo pensado para las fiestas patrias deba modificarse, por lo que cada uno de los elementos ya cuenta con las instrucciones necesarias para dotar de seguridad.
Esta mañana, en el Antiguo Palacio del Ayuntamiento fue montado el puesto de mando Morelos, en donde se estará monitoreando las actividades culturales que se realicen durante el Grito.
Orta Martínez dijo que habrá cinco accesos principales: por la avenida 20 de Noviembre, 16 de Septiembre, Cinco de Mayo, Francisco I. Madero y Pino Suárez, sin embargo, en las bocacalles, es decir las que conectan con las mismas, tendrá presencia de efectivos quienes resguardarán a los visitantes.
El jefe de la policía capitalina, reiteró que no habrá filtros, pero sí revisiones en caso de que se advierta algún tipo de riesgo.
agv
","Hoy, a las 22:00 horas, comienzan cortes viales por fiestas patria en la CDMX",http://www.eluniversal.com.mx/metropoli/cdmx/ssc-iniciara-cortes-viales-rumbo-las-celebraciones-en-primer-cuadro-de-cdmx
"
La delincuencia ya ha tomado la medida a las autoridades y descubrió que involucrando a la ciudadanía, adquiere un escudo protector para sus actividades ilícitas.
Por tanto, contrata ciudadanos que por hambre se ponen a su servicio para enfrentar a las fuerzas armadas y las corporaciones policiacas.
Los enfrentamientos de los últimos días, como el acontecido en Apango, municipio de Acajete, Puebla, donde el pueblo se enfrentó al Ejército para impedir que revisara una bodega de artículos robados propiedad de huachicoleros, nos evidencia esta capacidad de adecuación a las circunstancias, que posee el crimen organizado.
También es significativo que ante la pérdida de rentabilidad del “huachicoleo” por las acciones emprendidas por el gobierno, estas bandas delictivas ahora se dedican a asaltar tráileres y ferrocarriles.
Por todas estas nuevas circunstancias es necesario replantear las estrategias de combate a la delincuencia, la cual ha demostrado tener una gran capacidad de reinventarse frente a las adversidades, con mucho ingenio.
Sin embargo, lo más grave es que los delincuentes ya descubrieron el talón de Aquiles del actual gobierno, que antepone su visión ideológica a las exigencias de cada una de las problemáticas específicas que debe resolver. De este modo la delincuencia se disfraza de movilización social para sortear cada confrontación peligrosa sabiendo que esta fachada le protege.
Estas organizaciones criminales lo mismo mandan a todo un pueblo a secuestrar policías y soldados para intercambiar la liberación de uno de sus militantes, que a obstruir la acción de las fuerzas armadas para evitar ser apresados.
Por ello el gobierno debe cambiar su discurso ante la delincuencia, mostrando fuerza y no debilidad y hacer sentir que tiene el control. Sólo así podrá rescatar el respeto que antes tuvo.
Por tanto, es urgente desarrollar una estrategia comunicacional de sensibilización pública para dejar claro que quien ayuda a los delincuentes, se convierte en delincuente y por tanto debe afrontar la ley.
Las organizaciones criminales están cooptando pueblos enteros para ponerlos a su servicio, utilizándolos como carne de cañón y fachada política.
Mientras la demagogia gubernamental siga calificando a la pobreza como una justificación del delito a través de mensajes sensibleros y moralizantes, se le da armas de manipulación a la delincuencia organizada. Incluso muchos delincuentes hoy se ostentan como perseguidos políticos y el gobierno no se atreve a confrontarlos.
Mientras el combate a la delincuencia y la aplicación de la ley se confunda con represión, la delincuencia disfrazada de “pueblo sabio”, seguirá confrontando a las autoridades.
El delito no es lo mismo que el activismo político.
Estamos viendo el surgimiento de un fenómeno único en el mundo. La delincuencia está tomando la representación de comunidades enteras, de sus agravios, de sus resentimientos, de la ausencia de justicia y de los olvidos gubernamentales. Con ello adquiere una supuesta legitimidad ante el pueblo, que tarde o temprano le llevará al control político y la operación gubernamental.
Aunque los gobiernos anteriores no hayan querido reconocerlo, esto sucede en muchas plazas de provincia donde los cárteles locales manipulan la seguridad pública e imponen a los funcionarios que deben ocupar los cargos clave en la operación municipal, pudiendo incluso controlar la obra pública y administrar la tesorería municipal.
La delincuencia de hoy es peligrosa porque tiene poder de convocatoria social y mucha sensibilidad para el manejo de las dinámicas colectivas. Su manejo de las redes sociales es de alta efectividad, pues su lucha por el control territorial se da en las plataformas digitales, donde ejercen terrorismo emocional en contra de sus adversarios, tanto de un bando como de otro. Ahí precisamente donde el Estado Mexicano ha estado ausente.
Mientras el Estado Mexicano se pierde en la demagogia de los discursos, ahora contaminada por la retórica ideológica, la delincuencia organizada entra en el ámbito de la semiótica y la comunicación no verbal, enviando mensajes espeluznantes con acciones de gran significado emotivo.
Cada mensaje en Youtube y plataformas digitales, con una producción simple, pero muy cuidada, con el objetivo de exhibir poder, así como cada cadáver colgado de un puente entre otras acciones más, nos describe el nuevo lenguaje semiótico construido con actos de alta significación, con el que cada grupo criminal se dirige a sus interlocutores y a las autoridades.
La delincuencia parece ser que está formando sus propios activistas sociales para manipular a ese sector del pueblo sabio que no está al alcance de mítines y mensajes moralizantes y prefiere mejor la generosa paga de la delincuencia organizada, que las dádivas de la seguridad social y los programas gubernamentales, o quizá se beneficia de ambos ingresos.
Las grandes revoluciones, como la mexicana, e incluso nuestra independencia, generalmente se inician en la periferia, o sea en provincia. Cuando el movimiento se ha fortalecido, llegan a tomar control del centro del país, cuando ya no hay como frenarlo.
Si no hay un viraje de timón en las estrategias gubernamentales para enfrentar a una delincuencia organizada que cada vez más utiliza tecnología con tácticas efectivas y estrategias propias del activismo político, pronto estará en riesgo nuestra estabilidad política y social del país. La actitud ambivalente y dubitativa, así como las confusiones ideológicas, son peligrosas.
Se requieren menos palabras y más acciones con significado.
¿Usted cómo lo ve?
Facebook: @Ricardo.homs1
Twitter: @homsricardo
Linkedin: Ricardo Homswww.ricardohoms.com
",Delincuencia disfrazada de movilizaciones sociales,https://www.eluniversal.com.mx/opinion/ricardo-homs/delincuencia-disfrazada-de-movilizaciones-sociales
"Los cuerpos se mueven al ritmo de los tambores. De pronto, se escucha un grito: “Él es Dios”. Los más de 200 concheros y apaches responden con la misma frase. La columna avanza hacia el templo de La Cruz, a donde como cada año rinden tributo con sus danzas.
Según cuentan los mismos danzantes, está tradición data desde 1531, como un recuerdo a la batalla contra los españoles en el cerro de Sangremal.
Las calles del primer cuadro capitalino se llenan de personas que esperan el paso de los diferentes grupos de concheros y apaches que participan en esta tradición.
El primer reto para quienes quieren participar en el festejo es llegar a las calles de Corregidora, Juárez y 16 de Septiembre. Los cortes viales y calles cerradas hacen que el tránsito sea más lento por calzada de Los Arcos, así como en Ejército Republicano.

Mientras los grupos de concheros se reúnen en Los Arcos antes de la zona de El Tanque, en Zaragoza las personas se prepara. Sacan bancos a las calles, apartan lugares en las banquetas, aprovechan la cantidad de visitantes para vender aguas, refrescos, tacos y tortas.
El cielo nublado que prevaleció durante buena parte del día se despeja para dar paso al sol, cuyos rayos hacen que los cuerpos suden por el esfuerzo físico. Algunos buscan refrescarse. Compran una cerveza y la beben apresuradamente, antes de avanzar.
Como todos los años, se dan cita muchos turistas, quienes son atraídos por esta tradición ancestral.
Las calles de Juárez y Corregidora reciben a los grupos de danzantes. Son observados desde las banquetas por las personas que se dan cita para ver la procesión. Se sientan en la banqueta, en el piso, en donde sea es bueno para ver el paso de los apaches, que representan batallas machete en mano contra sus enemigos.
La sirena de una ambulancia suena. Los tripulantes piden a los concheros abrir el paso. Hacen caso y la ambulancia acelera. Luego pide el paso a los espectadores que están en Corregidora y 16 de Septiembre. Cuando las personas se hacen a un lado el conductor del vehículo de emergencia acelera en dirección a avenida Universidad.
En Corregidora, al paso de los danzantes, una “espontánea” se una a los grupos. Es una mujer de mediana edad, de piel blanca y alta. Por su aspecto, algunos de los presentes piensan que se trata de una extranjera que movida por el ritmo de los tambores y en un arranque de “éxtasis”, decidió quitarse los zapatos y bailar descalza.
Nadie le dice nada. Ningún conchero le pide que se retire. La aceptan con respeto mientras, a su modo, y de acuerdo a sus emociones, se mueve entre los diferentes grupos.
La tarde va cayendo y los contingentes siguen avanzando. La gente sigue llegando a las calles del centro. Caminan por Corregidora, Juárez, Madero. Saben que hay tiempo para llegar, que los grupos danzarán hasta tarde.
Alrededor de La Cruz, cuando los grupos llegan hasta el templo entran por la puerta principal y salen por un costado. Se acomodan en las calles alrededor del templo. Muchos se sientan en el suelo. La mayoría, para deleite de los visitantes que los rodean danzan unos minutos más. Lo hacen con gusto. Lucen sus tocados de plumas, su pintura en el rostro.

Otros más buscan algo para comer. La mayoría no ingieren nada antes de la procesión para sentirse ligeros. Prefieren realizar la comida tras danzar por varias horas.
Tacos, guajolotes, enchiladas, flautas, quesadillas, hay de todo en los puestos alrededor de La Cruz. También se puede optar por aguas de sabores o jarritos “preparados”, cuyo contenido frío cae bien a las y los danzantes.
Los contingentes siguen llegado al templo de La Cruz y la gente sigue viendo su paso. Pareciera que nadie se mueve de las calles, como hipnotizados por las plumas y el “tum, tum” de los tambores que se siente en el pecho. El cuerpo funciona como caja de resonancia y el ritmo se siente “dentro”, en el corazón.
Poco a poco la noche llega a la capital queretana. Los grupos de concheros se comienzan a retirar. Una joven “apache” de larga cabellera negra y ojos negros camina hacia el Panteón de los Queretanos Ilustres junto con sus compañeros. Algunos se descalzan. Caminan de manera más cómoda sin sus huaraches.
Sus rostros lucen cansados, arrastran los pies mientras beben agua. Sin embargo, tienen aún fuerza para sonreír, para hacerse una broma, para felicitarse por el deber cumplido con su fe y su devoción. Al final “Él es Dios”.
",¡Él es Dios!: concheros. Con danzas y su fe recorren las calles,https://www.eluniversalqueretaro.mx/portada/el-es-dios-concheros-con-danzas-y-su-fe-recorren-las-calles
"
Para festejar las fiestas patrias se espera una asistencia de 125 mil visitas en los reclusorios de la Ciudad de México, informó el subsecretario de Sistema Penitenciario de la Ciudad de México, Hazael Ruiz, pues en este año los festejos coinciden con los días de visita.
 
Por este motivo se implementó el Operativo Fiestas Patrias 2019 durante todo el mes septiembre, en el que se reforzaron las medidas de seguridad en todos los centros penitenciarios para prevenir cualquier tipo de riesgo que pueda generarse debido la alta concentración de personas.
El funcionario explicó que el objetivo es garantizar el buen funcionamiento de la institución, por lo que se intensifican las supervisiones en las áreas de aduanas de personas y vehículos.
Destacó que aumentará la presencia del personal de seguridad con carácter disuasivo, reforzando los puntos que se consideran de mayor riesgo con acciones en las que participará de manera efectiva personal de la Coordinación de Proyectos de Desarrollo y Sistemas de Seguridad, de la Unidad de Reacción Inmediata y los binomios de la unidad canina.
Añadió que en los horarios de visita se dará prioridad de acceso a las personas de la tercera edad y con discapacidad, a fin de agilizar el ingreso general de las familias. De esa forma se busca evitar aglomeraciones que impidan una adecuada identificación y revisión en los puntos de acceso.
En las áreas de visita familiar, los rondines de seguridad se realizarán con mayor frecuencia de la acostumbrada, previendo de esa manera cualquier alteración del orden.
etp
",Prevén asistencia de 125 mil visitas en penales de la CDMX durante fiestas patrias,http://www.eluniversal.com.mx/metropoli/cdmx/preven-asistencia-de-125-mil-visitas-en-penales-de-la-cdmx-durante-fiestas-patrias
"
[email protected]

Cuernavaca.— Era mediodía cuando la niña de seis años dijo a su abuela Gris que se iría a dormir al cuarto que rentan en una vecindad situada en la calle Ayuntamiento, frente al panteón La Leona, a menos de 30 metros de donde trabaja la señora.

LM (siglas de su nombre) salió del comercio y dobló a la izquierda. Pasó una tienda de abarrotes y luego un establecimiento de pozole y tacos. Al llegar a la entrada de la vecindad, bajó nueve escalones.

Es posible, dicen, que LM se haya aburrido aquel día en el negocio debido al calor que despide el comal en el que se tienden las tortillas hechas a mano, o tal vez porque el reducido espacio del comercio limitó sus juegos imaginarios.

“Ahí jugaba, se distraía o cantaba”, afirma una trabajadora mientras señala el sitio donde solía sentarse la menor.

Otras mujeres que echan tortillas la recuerdan como una niña alegre y siempre compañera de Gris. Era habitual, afirman, que en las vacaciones escolares sus padres decidieran viajar de Chilapa, Guerrero, a Cuernavaca, pero la niña siempre prefería estar con la abuela.


Artículo


“Este monstruoso acto será castigado”, prometen autoridades tras violación y crimen de niña de 6 años

Estados


Tras homicidio de niña, gobierno dice que acudirá a cabildos de municipios con alerta de violencia de género 







 

Hace un año, Gris había comenzado a trabajar en ese negocio de la colonia La Carolina.

Pendiente de la menor, la señora le pidió a sus vecinas que llegaban a comprar tortillas y comida que le “dieran una vueltecita” a su nieta. “Todo está bien, doña, está dormida y tapada”, le respondieron.

Era sábado 10 de agosto; fecha en la que se cumplieron cuatro años de la activación de la Alerta de Violencia de Género en ocho de los 33 municipios del estado de Morelos; en primer lugar, Cuernavaca.

Pasadas las 16:00 horas, refieren testigos, llegó al negocio la pareja de la abuela y preguntó por la menor. Está durmiendo en el cuarto, respondió doña Gris, pero el hombre no quedó conforme y caminó hacia la vecindad. Bajó las escaleras y encontró a la menor con cortes en el rostro, brazos y cuello. Estaba inconsciente y bañada en sangre.

Enseguida avisaron a doña Gris; cuando vio a su nieta, la tomó entre sus brazos en un intento por revivirla, pero la sangre era abundante. Tras llamar al 911, los primeros que llegaron fueron policías preventivos y alrededor de las 16:40 se presentaron los paramédicos.

El cuerpo de auxilio confirmó el deceso de LM como resultado de los cortes provocados por un objeto punzocortante en el cuello y las manos. Sin embargo, gran parte de la escena estaba “contaminada”, porque no se atendió con efectividad la cadena de custodia.


Artículo


Detienen a hombre por asesinato y abuso de niña de 6 años en Morelos

Estados


La Fiscalía General del Estado confirmó que el presunto responsable esta identificado como José Alfredo “N” de 33 años y fue detenido en el municipio de Cuautla; fue ingresado al Centro de Reinserción Social “Morelos” en donde en las próximas horas será definida su situación jurídica 







 

La Fiscalía General del Estado (FGE) informó que la menor había sido víctima de ataque sexual.

Los primeros datos sobre el presunto homicida fueron conocidos a través de un video divulgado en redes sociales, donde se le ve salir de la vecindad cargando un cilindro de gas doméstico. El sujeto abandona la vecindad y camina hacia el sur de la colonia, justo donde las calles y avenidas comienzan a serpentear.

Vecinos de la zona dijeron a la Policía de Investigación que el hombre del video se parecía a su vecino Alfredo “N”, quien también rentaba un cuarto en el pasillo donde vivía la abuela de la víctima.

Hasta el lunes, la fiscalía adelantó que el ahora imputado ingresó al domicilio donde dormía la niña, abusó sexualmente de ella y la mató para posteriormente huir del lugar.

Luego, analizaron varios videos con el apoyo de la Comisión Estatal de Seguridad a través del C-5.

Las autoridades lograron ubicar al presunto responsable en el municipio morelense de Cuautla, donde finalmente fue detenido.

En el negocio de tortillas fue colocada una caja de cartón para pedir la cooperación económica de la comunidad, a fin de ayudar a la familia de la menor, quien sólo quería pasar sus vacaciones con la abuela.
","Le gustaba vacacionar con su abue en Morelos, pero la mataron",http://www.eluniversal.com.mx/estados/le-gustaba-vacacionar-con-su-abue-en-morelos-pero-la-mataron
"
El betabel es un tubérculo caracterizado por su color rojo intenso aunque también puede tener otras tonalidades entre rosas, violetas e incluso naranjas. 

Se trata de un alimento con múltiples propiedades para la salud que puede consumirse ya sea en jugo, agua o como guarnición e incluso en suplementos. 

En otros países es conocido con el nombre de remolacha y aquí te decimos algunos de sus beneficios, la mayoría de los cuales están relacionados con la salud cardiovascular debido a que aporta componentes que mejoran este sistema del cuerpo. 

1. Protege contra el estrés oxidativo 

El betabel contiene una gran cantidad de antioxidantes que protegen a las células del cuerpo contra el estrés oxidativo, un proceso químico que puede favorecer diversos problemas de salud, tal como señala el estudio de la Universidad de Northumbria.



 

2. Brinda un efecto antiinflamatorio

Algunos componentes del betabel han demostrado proteger al cuerpo contra diversos procesos inflamatorios los cuales favorecen padecimientos como obesidad, enfermedad hepática y cáncer, según explica también el artículo anterior. 



 

3. Mejora la salud del corazón

El estudio anterior también señala que el proceso metabólico del betabel libera una sustancia que ayuda a mejorar la función endotelial del cuerpo, es decir, el funcionamiento de los vasos sanguíneos, por lo cual favorece la salud del corazón. 



 

4. Ayuda a prevenir la arteriosclerosis

Debido a que el betabel mejora la función endotelial, los vasos sanguíneos se encuentran más fuertes y sanos lo cual ayuda a prevenir la formación de placas de colesterol, explicó también el estudio.  



 

5. Previene el deterioro cognitivo

El betabel puede ayudar a prevenir la aparición de diferentes tipos de demencia, entre ellos el Alzheimer, debido a que mejora el flujo sanguíneo cerebral, según explica el estudio citado anteriormente. 



 

6. Ayuda a disminuir la presión arterial

El betabel produce un compuesto llamado nitrito que ha sido asociado a una disminución de la presión arterial en personas que consumen este tubérculo, tal como explica un estudio del Centro Nacional de Información Biotecnológica. 



 

7. Baja en calorías

Como la mayoría de las verduras, el betabel aporta muy pocas calorías a la dieta debido a que uno de sus principales componentes es agua, de acuerdo con información de la Fundación Española de Nutrición.



 

8. Mejora la salud de los músculos 

El betabel también aporta una cantidad importante de potasio a la dieta y este mineral contribuye al correcto funcionamiento del sistema nervioso y de los músculos, de acuerdo con la fuente citada anteriormente.


 
",,https://www.elbotiquin.mx/bienestar/8-beneficios-del-betabel
" 10 % PULSO SOCIAL3 Las fiestas patrias siempre son motivo de celebración y en esta ocasión queremos hacer un recuento de aquellos monumentos que fueron construidos con motivo de la Independencia de México; algunos fueron edificados años después de la gesta histórica, algunos que se hicieron por orden de Porfirio Díaz para la celebración del centenario en 1910 o bien, algunos que son elemento importante debido a que en esos lugares vivieron o murieron los héroes de 1810.
Los monumentos juegan un papel importante, pues son el lugar en el que podemos reunirnos para celebrar la Independencia de México y además, son referentes históricos de lo que sucedió en aquella guerra, por ello es necesario conocerlos.
A veces, aun cuando vivimos en el país no ubicamos muchos de estos sitios, así que en esta ocasión te traemos algunos de esos lugares que debes visitar ¡ya!
¡Mira la galería que De10.mx tiene para ti!
Con datos de merca20.com, ehowenespanol.com y mexicodesconocido.com.mx
",,https://de10.com.mx/vivir-bien/2018/09/15/10-monumentos-y-sitios-que-son-parte-de-la-independencia-de-mexico
"
Creo que el pozole es un plato incomprendido. Dicha sopa, hecha con maíz cacahuazintle, no pasó el escrutinio social del siglo XXI y se quedó en puestos improvisados, fondas y restaurantes tradicionales. Su origen es prehispánico, época donde se elaboraba de forma ceremonial y era consumido sólo por las clases altas y, según fray Bernardino de Sahagún cuenta en la Historia General de las Cosas de la Nueva España, se elaboraba con carne humana. 
Por mandato de los españoles la antropofagia se prohibió y el cerdo sustituyó, principalmente, a la humana proteína. Hoy en día, encontramos al pozole hecho con pollo, mariscos, vegetariano y con los colores de la bandera: verde, blanco y rojo. En esta ocasión, nos atañe el verde, o sea, el de estilo Guerrero. 
En la entrada del restaurante, una máscara de tecuani (Dios jaguar) te recibe con su característico semblante y su intenso color amarillo. Una vez dentro, el interior se divide en dos. Como salón de baile, del lado derecho están las cocineras y los meseros, y del izquierdo, los comensales. La melodía es imaginaria, pero este lugar se mueve a su propio ritmo. 
Un pelotón de cocineras platica alegremente mientras  deshebran carne,  mueven los cucharones de las grandes ollas de pozole y  manipulan la masa para las tortillas. Su menú es como una orquesta, tiene variedad de opciones, desde tacos y fajitas hasta hamburguesas y sándwiches, pero la estrella es el pozole verde y sus acompañantes guerrerenses: tacos de requesón, chiles capones y chalupas. 
El insistente mesero solicita mi orden a los pocos minutos de haberme sentado. Cedo ante la presión y pido un pozole verde con cerdo y unos chiles capones. Con la misma velocidad que se elaboró la comanda, llega mi plato de barro con el humeante caldo. En la mesa hay chicharrón, aguacate, cebolla y crema para acompañarlo. Comienzo a vestirlo, pero no resisto darle una cucharada sin condimentos; el sabor a pepita es intenso y delicioso. Le pregunto a mi anfitrión por la sardina y con sorpresa me cuestiona la petición, pero regresa con una  porción de pescado en aceite (esta guarnición es típica en Guerrero). 
 



 


 

 



 




Ver esta publicación en Instagram


 



 

 

 



 

 



 

 

 



Una publicación compartida de Diana Feyto (@dianafeyto) el 11 Sep, 2019 a las 12:57 PDT



Parto los chiles capones: un trío de chiles cuaresmeños encurtidos, rellenos con queso Cotija y cubiertos con crema. El chile hace un ligero crunch y, a pesar de estar desvenado, pica, pero la crema lo apacigua. 
Regreso al plato de pozole  y recuerdo a mi madre diciendo que no podía pararme de la mesa si no terminaba mi comida;  suspiro y comienzo. Parto la sardina para aderezar el caldo, pero mantengo el chicharrón a flote para mantener su textura. El maíz  está cocinado a la perfección; el sabor de la carne es sutil, pues la salsa de pepita arrasa con todo protagonismo. Cada cucharada es un golpe de sabor no apto para estómagos sensibles. Sin temor a que esta sea mi última comida del día, termino el plato con una sonrisa: esto fue un festín prehispánico, pero a la próxima ordeno el mediano y pruebo las chalupas. 
 Casa Tixtla
Dirección: Juan E. Hernández  y Dávalos 36, col. Algarín.
Tel:   5440 8042
Horario: lun-dom 10-21 hrs.
Promedio: $270 pesos
 



Artículo


Las Tostadas de Coyoacán, un antojito imperdible del Sur de CDMX

Menú


Llevan 56 años atrayendo a todo tipo de glotones a Coyoacán 







","Casa Tixtla, el mejor pozole de la Algarín",http://www.eluniversal.com.mx/menu/casa-tixtla-el-mejor-pozole-de-la-algarin
"
Este fin de semana puedes aprovechar el puente para viajar por carretera y visitar una de las tantas ciudades de nuestro país, pero antes de que tomes tus maletas primero debes de tomar en cuenta algunos puntos como el precio de las casetas de cobro.
En febrero Capufe (Caminos y Puentes Federales) anunció que precio de las casetas aumentaría 4.8 por ciento, esto de acuerdo con una nota de El Universal. Y a partir de hoy, las tarifas de las autopistas México-Cuernavaca y Cuernavaca-Acapulco aumentan un 3.2 por ciento.
Para que estos aumentos de precio no te tomen desprevenido, en la página de Capufe puedes consultar el precio de las casetas.

Lo único que tienes que hacer es ingresar a su portal y después te aparecerán tres apartados: Tarifas vigentes Mex-Aca sept 13-2019, tarifas vigentes septiembre 06-2019 y tarifas vigentes febrero 01-2019.
En el primer apartado puedes consultar el precio de las casetas de México a Acapulco. En la segunda te aparecerán las tarifas de las casetas que aumentaron su precio en septiembre.
Si al consultar estas dos listas no aparece la caseta de tu interés puedes consultar el tercer apartado, ahí se encuentran todas las casetas de cobro del país. Sin embargo debes de tomar en cuenta que la lista no está actualizada con los precios de la autopista del Sol y aquellas que aumentaron su precio a partir de septiembre. 


 



Artículo


Las ciudades de México con más tráfico

Autopistas


La Ciudad de México ocupa el primer lugar dentro de las ciudades de nuestro país con más tráfico y el cuarto lugar a nivel mundial 







 
",Dónde consultar el precio de las casetas para este puente,http://www.eluniversal.com.mx/autopistas/donde-consultar-el-precio-de-las-casetas-para-este-puente
